house_price,area_sqft,bedrooms,bathrooms,lot_size,garage_size,age_years,renovation_score,energy_efficiency,distance_to_center,school_quality,crime_index,walkability_score,median_income_area,property_tax_rate,mortgage_rate_proxy,transit_score,area_m2,living_area_proxy,rooms_total,lot_size_log,condition_index,location_desirability,income_proxy,neighborhood,building_type,heating_type,noise_loc_01,noise_loc_02,noise_loc_03,noise_loc_04,noise_loc_05,noise_size_06,noise_size_07,noise_size_08,noise_size_09,noise_size_10,random_noise_11,random_noise_12,random_noise_13,random_noise_14,random_noise_15,random_noise_16,random_noise_17,random_noise_18,random_noise_19,random_noise_20,random_noise_21,random_noise_22,random_noise_23,random_noise_24,random_noise_25,random_noise_26,random_noise_27,random_noise_28,random_noise_29,random_noise_30,synthetic_feature_01,synthetic_feature_02,synthetic_feature_03,synthetic_feature_04,synthetic_feature_05,synthetic_feature_06,synthetic_feature_07,synthetic_feature_08,synthetic_feature_09,synthetic_feature_10
621719.36,2446.97,5,3.2,6729.43,2,33.49,4.28,0.533,7.99,7.1,3.58,42.47,59195.46,1.13,5.348,44.76,224.83,2203.22,11.2,8.8142,3.214,2.013,66.277,Central,Detached,Gas,2.226,0.0963,1.5379,0.4439,1.5946,2.6064,1.252,3.1045,2.3812,2.4525,0.739,0.5457,-0.3951,1.6231,-0.9392,-0.8057,0.404,-0.5538,1.5689,0.4066,0.5192,-0.684,0.1154,0.501,-1.2628,1.6892,0.3541,0.0073,1.0202,-0.3773,1.1859,0.7936,1.4238,1.4387,-0.5915,0.1371,2.9114,-0.3497,2.0576,0.2305
378253.31,1148.59,2,2.0,2536.47,0,35.82,5.24,0.623,7.86,4.51,4.68,51.37,69412.34,0.988,5.916,33.44,108.73,1035.18,5.0,7.8385,4.426,1.411,62.355,Central,Townhouse,Electric,0.9312,0.2517,-0.3364,2.1697,-2.5263,1.3318,1.2634,-2.7532,-0.3852,-0.3519,-0.6116,-0.5451,-0.9213,1.3626,-1.2994,1.1846,1.0771,0.4047,0.4226,0.1367,-0.2861,-0.7516,-1.7473,1.1976,0.3542,0.5933,-0.2022,-0.1568,0.1679,-0.4593,-1.1246,0.8576,0.4166,0.9601,-1.0437,-0.5493,-1.0737,-2.4692,1.8048,-0.8888
472057.24,1882.93,5,2.9,3415.24,1,54.98,3.31,0.398,2.61,4.51,4.31,67.72,35492.32,1.229,5.543,55.68,175.06,1730.23,8.9,8.136,1.04,2.482,47.253,Riverside,Detached,Heat pump,2.4797,-0.3862,1.1249,1.4771,1.0987,-0.0081,0.4004,1.5549,1.5291,-0.3571,-0.6527,1.5639,-0.9098,-0.2363,0.8063,-1.5523,1.044,0.0694,2.606,-1.2965,1.2668,0.9356,0.4434,0.9774,-0.7853,2.3626,-0.1579,-0.6491,1.366,-1.1173,-0.8652,0.8679,-1.037,-1.2143,0.0683,1.5857,-1.7722,0.564,0.6712,0.0556
319941.59,1206.5,2,2.4,2098.73,0,37.05,4.1,0.533,10.44,7.09,5.03,33.72,51459.4,1.345,4.82,44.46,116.73,1095.97,6.4,7.6491,2.739,1.582,43.769,Industrial,Detached,Electric,0.6425,1.1157,-0.7108,2.0827,-0.3316,-3.1085,-2.7824,-0.2709,0.8922,-2.8928,0.7726,-1.4623,-0.0006,-1.3066,-0.7569,0.441,0.2086,-1.0952,0.0499,-2.482,0.281,1.0125,-0.9788,-0.085,2.6896,-2.1595,1.4304,0.1922,1.2397,-0.4057,1.7099,1.1131,-2.0028,0.5731,-1.3184,0.4589,-0.9516,-0.3778,0.8557,1.4865
541720.58,1881.84,4,2.9,5589.04,2,46.48,2.84,0.47,8.65,6.4,2.36,54.25,43872.72,0.956,5.87,42.9,178.81,1805.72,7.9,8.6286,2.121,3.122,33.727,Hillside,Detached,Oil,2.1731,2.7799,0.6335,1.4426,1.3549,1.7891,2.4721,3.3488,1.4282,1.3047,0.3873,1.6595,0.0207,-0.0406,-1.7549,-0.3705,0.3763,-0.0279,0.9589,-0.8447,0.3799,-1.0499,-1.2707,-0.1654,1.2396,-1.217,-0.0852,1.6172,-1.3805,1.9659,-0.0034,0.2055,0.6968,-0.0048,1.047,0.9338,-1.5419,0.2652,3.0188,0.4765
254056.6,1890.85,5,2.6,5800.84,1,31.03,3.14,0.533,9.98,3.24,6.85,44.22,45436.3,0.876,5.58,36.7,176.67,1649.26,8.6,8.6658,2.946,-0.219,45.142,Industrial,Duplex,Oil,-1.7064,-2.5234,-2.335,0.6617,-0.3079,-0.5412,2.0672,1.6395,0.4124,1.0233,-2.5034,0.3189,-1.6024,0.0148,0.8566,-0.9607,1.1087,-1.1435,-0.726,1.8162,-1.4424,0.7532,-1.7277,1.783,0.2821,-0.3553,-0.3568,1.1379,-0.2229,0.2755,-0.6617,-0.9857,1.577,-0.0661,-0.3144,0.4325,-0.9611,-0.3917,0.3895,-0.5621
333596.62,1765.56,4,1.8,3116.69,2,54.47,1.74,0.369,6.9,6.53,3.38,52.09,55307.69,1.099,6.926,51.97,155.82,1748.97,8.8,8.0445,0.218,2.555,49.635,Central,Detached,Electric,1.0929,1.4545,1.0177,3.1264,1.3371,-0.4851,-1.2439,0.2802,1.2209,0.7196,-0.1578,-2.0735,2.2935,1.5656,0.459,1.9719,-1.1112,0.6436,1.4008,1.8554,0.0614,0.6508,1.1904,-0.2906,-1.2279,1.4925,-0.2697,-0.2562,-0.0163,-0.5855,-1.0261,-0.0117,-0.9066,-0.2485,-1.3539,-1.0684,-0.7249,-0.5955,0.1239,-1.8996
549046.67,1397.2,3,2.1,5961.97,1,44.75,4.69,0.457,7.36,9.04,3.79,50.72,91719.48,1.165,6.301,49.97,140.55,1154.08,7.1,8.6932,2.639,3.127,91.526,Central,Detached,Gas,1.9734,2.2758,2.0737,0.7507,0.3582,-2.1645,-0.4387,1.5902,2.6505,0.6206,0.1255,1.5919,-0.2595,0.2278,-0.1159,-0.9545,2.4982,0.8269,-0.7043,-0.2618,-0.0563,-1.1797,-0.8347,0.7484,-0.9861,-0.1096,-0.5035,0.5386,0.6115,-1.0061,-0.0946,-0.6312,2.2379,1.5,-0.3249,0.5533,0.3631,-0.603,1.3239,-0.4431
271300.07,1429.51,3,2.5,2464.81,1,12.94,6.14,0.562,7.52,2.06,5.11,44.82,67072.34,1.322,5.891,36.03,131.95,1184.5,6.5,7.8099,4.598,0.035,66.704,Industrial,Townhouse,Heat pump,0.6888,-0.337,-0.5854,-1.9267,-1.0385,-1.7338,-1.7417,-0.0081,0.4433,1.2325,-0.3396,0.9722,0.0656,0.0167,-0.9146,-1.1301,-0.5126,-0.0239,0.4559,-0.958,-1.0242,-0.0838,0.3333,-0.3814,0.7463,-1.4678,-0.6701,-1.1014,-0.224,-1.5985,1.4461,0.5342,-0.192,-0.3595,-0.208,0.6969,-2.4825,0.8948,0.6276,-0.0906
306060.36,1847.76,5,2.2,4117.71,1,41.32,3.94,0.416,9.48,4.93,5.05,28.13,79256.57,1.179,5.637,27.15,171.18,1724.24,9.2,8.3231,2.865,0.831,78.278,Suburban,Detached,Gas,-0.5051,1.0837,-1.972,-0.0851,-1.1039,-1.3566,0.3014,-0.106,0.6935,1.6426,0.1604,-0.4282,-0.6262,0.0735,-0.1134,-0.187,-0.351,0.2717,-0.2644,0.2781,-0.2215,0.3408,0.579,-1.8619,-1.3625,-0.2451,-0.4994,0.7301,-0.0985,-0.8304,0.6811,-0.3677,-1.9717,-0.4806,-0.4677,-0.2869,1.1657,-0.9211,-0.0778,0.4806
504849.16,1570.38,3,2.7,5208.62,1,29.74,6.47,0.44,3.83,7.84,5.05,59.84,77566.06,1.349,5.59,77.4,143.84,1483.2,6.7,8.5581,3.246,3.383,73.354,Riverside,Duplex,Heat pump,0.5852,3.779,0.9253,1.3314,1.9302,-0.9761,-0.3256,-1.8285,0.0641,2.7608,-1.8097,-0.9647,-0.267,0.3999,1.2156,-0.7686,-1.2119,1.7521,0.452,0.439,0.4358,0.1632,0.1618,-1.2273,-1.3311,-1.1976,1.6632,-0.8309,-0.4613,0.7592,0.1991,-0.0639,-1.5089,-0.3771,0.4864,1.0814,-1.7545,-0.1376,-0.3279,-0.478
371103.39,1182.92,4,2.4,2594.2,0,43.72,2.58,0.344,13.28,5.96,4.28,37.25,81015.38,1.045,4.948,47.57,106.97,1071.38,9.4,7.861,0.878,1.444,83.179,Hillside,Detached,Electric,-0.1145,-0.4715,0.4533,0.0731,0.9958,-1.6991,-1.6473,-1.9088,-0.9184,2.4952,-2.831,-1.5691,-0.3579,0.6264,-1.6147,0.0064,-1.1822,-0.1576,-0.2348,0.6007,-0.0043,-1.7105,0.2966,0.4059,0.0088,-1.3936,0.7115,0.6903,1.0489,-0.427,1.5215,0.5596,0.5689,-0.6091,0.2389,0.1431,-0.5969,-0.5752,1.1142,-1.2659
289935.46,901.62,3,1.9,1675.87,0,64.84,0.25,0.25,8.12,7.3,4.71,61.5,80381.55,1.169,4.544,55.79,93.03,800.46,6.9,7.4241,-1.927,2.222,78.795,Suburban,Townhouse,Gas,-0.6079,2.2116,1.1501,1.1054,1.5844,-1.17,-3.4606,-1.326,-1.2557,-3.3877,-0.9755,2.4154,-0.0029,-0.7245,-1.564,0.1554,0.974,-0.9443,-0.7893,-2.527,-1.4121,0.1312,0.381,0.7011,0.1334,1.9988,-0.3452,2.9691,-1.4433,-0.9582,1.374,-0.7847,0.0642,-1.1667,2.2928,0.697,-0.4766,0.532,-0.4667,1.642
419977.47,1545.26,3,1.2,4288.24,1,57.99,3.96,0.25,5.04,6.97,4.92,41.03,70854.07,0.847,5.02,53.42,151.88,1623.86,6.2,8.3636,1.692,2.41,76.372,Suburban,Townhouse,Electric,-3.2277,-0.3415,-0.7873,-1.158,-1.9739,1.6603,-0.5245,0.3826,2.7708,-2.464,0.2822,-0.9234,-0.0146,-1.0576,-0.6278,0.2347,2.2702,0.5792,-0.2716,3.1578,-0.2732,0.6363,0.1381,0.4092,0.38,-0.3516,0.9817,-0.57,-0.4274,-0.8482,0.3295,0.9547,1.4683,-0.4907,1.1274,0.0231,0.7928,-0.889,1.1519,2.6499
518910.65,2368.51,4,2.6,8057.02,1,42.15,3.49,0.413,2.76,7.93,3.34,58.54,83292.16,1.334,5.474,40.16,222.71,2076.66,9.6,8.9943,1.226,3.698,82.39,Central,Condo,Electric,2.4527,0.6965,3.7392,3.4,1.5841,2.3914,2.4233,-0.9831,0.6802,1.5702,-3.225,-1.2636,0.8049,1.3706,-0.0266,-0.1239,-0.5672,-1.1327,1.5416,1.1325,-0.468,1.5796,-0.7602,1.1459,-0.4395,0.1732,-1.5872,2.9228,-1.8437,0.6495,2.8987,-1.1024,-0.8303,0.6081,-1.0233,1.6222,1.2098,1.9589,1.3663,2.3758
440505.48,1952.38,4,3.5,6052.81,1,37.98,5.13,0.507,8.45,4.7,4.71,46.61,60063.54,1.184,4.342,21.14,180.74,1892.15,8.5,8.7083,3.727,0.93,55.24,Central,Townhouse,Oil,-0.3182,0.4565,-1.0097,-1.1883,3.2648,-1.7866,-0.0907,-0.1035,1.5459,0.7651,-0.8435,0.2679,0.2272,-1.641,-0.4963,-0.7022,0.3473,-0.2106,0.4673,-0.1979,0.1935,-0.6688,-0.8493,0.3913,0.9201,-0.093,1.3757,0.4906,-1.0296,-0.0813,-0.2355,0.3304,0.1543,0.4522,-0.3005,-1.393,1.2705,-0.4841,1.9345,1.6787
265681.74,1251.62,4,1.9,3123.57,0,27.95,4.05,0.472,7.44,7.03,5.02,55.18,82436.86,1.314,5.201,42.26,119.99,1123.0,6.9,8.0467,4.263,2.219,73.998,Industrial,Condo,Gas,-0.0555,1.064,1.5547,1.0819,2.2334,0.611,-0.5116,-0.0843,-0.2697,-0.2097,-1.9228,-1.6379,0.7043,1.6377,0.6428,0.6434,0.2202,-0.599,-1.2889,-0.7185,0.0855,-0.5455,-0.105,-0.7752,-0.8618,-0.2515,1.2952,-0.7496,0.3172,-0.6272,1.0998,-0.0873,0.0122,1.2113,-0.2576,0.044,-0.3487,-0.1474,-0.8327,1.7896
634203.44,1882.28,5,1.9,4582.06,3,32.14,4.91,0.499,2.96,7.95,2.18,79.98,76988.18,1.194,5.364,46.18,175.31,1994.12,8.9,8.4299,4.736,4.359,76.128,Suburban,Detached,Oil,2.5619,1.825,0.1791,2.1938,-2.0046,0.4199,-0.8311,0.9429,-1.4907,1.1301,-0.2426,-0.9815,-0.0098,-1.9107,1.0888,-0.1117,1.0002,-0.7018,1.0954,0.9873,-0.4116,-0.2089,-0.1262,0.5943,0.6266,-0.8407,2.2363,-0.7955,0.3362,-0.3084,-0.3318,0.9498,0.0407,0.4859,0.8812,1.0804,-0.0361,2.133,-0.2999,2.8269
439627.74,2462.65,4,3.6,6258.18,2,32.97,4.44,0.404,14.0,5.03,4.14,24.75,54286.52,1.05,5.382,34.14,227.65,2166.6,10.6,8.7416,1.984,0.946,47.94,Central,Townhouse,Gas,1.3146,-1.4192,0.424,-2.2566,-0.2858,1.1886,0.5739,3.2582,1.08,0.9817,1.9579,0.995,0.2313,-0.5845,0.2788,-0.4956,2.2187,-0.2501,-0.8915,0.4954,-0.4507,0.2912,0.4293,0.1696,0.2141,-0.3106,1.0116,2.365,-0.3132,2.2059,0.9573,-1.2655,-0.2193,-0.2567,-0.6614,0.623,0.7939,-0.5337,1.3445,0.2425
443443.55,1764.6,4,2.6,3444.21,2,25.11,6.85,0.539,11.57,3.79,5.24,35.79,35117.95,1.05,5.136,36.01,165.96,1630.92,8.6,8.1444,5.347,-0.494,28.368,Central,Condo,Heat pump,-0.2997,-1.4974,-0.0913,-1.9381,0.1774,0.1921,1.9101,0.4422,-0.4367,-0.6134,-0.2172,0.4642,-0.2413,0.9719,0.5604,1.48,1.521,0.8999,0.7434,0.0921,0.0672,0.097,1.1017,-0.5756,0.6006,0.3372,0.4372,0.493,1.124,1.2196,-0.2657,-1.5653,-0.4145,-1.0801,-0.6176,0.992,0.9084,0.5828,-1.2857,-1.0509
516516.05,1626.45,3,2.9,3522.36,1,23.48,3.74,0.461,10.94,6.87,5.5,30.68,39812.0,1.198,5.312,46.39,148.45,1355.62,7.9,8.1669,2.602,0.88,42.449,Central,Townhouse,Heat pump,1.8651,-0.9957,-1.061,-1.2438,-0.6674,-0.1655,-1.7787,-1.5024,0.2822,-1.0624,-0.1075,-0.3864,1.0031,0.0003,0.2721,-0.1213,-0.2387,1.1057,0.5532,0.4583,0.963,0.6043,0.3439,0.4725,1.182,1.4186,1.2911,-0.5662,1.354,1.4686,0.4274,0.682,0.0726,0.1585,-1.4144,-0.3611,0.587,0.7326,-0.1894,1.4935
506481.69,2038.09,5,2.9,5865.29,1,41.95,2.64,0.42,6.57,4.36,3.9,57.86,65127.47,0.916,6.448,37.66,190.86,2201.76,9.9,8.6768,1.16,1.519,56.239,Riverside,Townhouse,Gas,1.0556,-0.5586,-1.0086,1.1298,-0.0998,0.276,1.9713,-1.0754,1.2158,0.8661,0.8392,0.0183,0.3226,-1.3165,0.0095,1.092,0.5288,0.9262,0.6163,-0.1127,0.2786,-1.1252,-0.8109,0.0794,-0.4553,0.9474,-0.6258,-0.2035,-0.0692,-1.7521,2.459,-0.2532,0.5092,0.1582,-0.2578,-0.1341,0.804,0.861,2.1684,-0.2754
315440.25,1858.59,3,2.8,6097.37,0,46.61,1.99,0.311,13.72,3.96,6.78,19.44,59138.01,1.085,5.864,31.66,173.89,1653.03,7.8,8.7156,0.874,-0.281,66.199,Industrial,Detached,Gas,-1.2031,-1.1895,-3.9303,-2.0062,-1.8861,0.2099,0.4852,1.2532,-0.7977,1.441,0.0213,-0.4425,-0.1581,0.4264,-1.2936,1.2268,0.6281,0.3364,1.8532,0.4019,1.4231,0.3969,-2.1812,-0.605,-0.6611,-1.2191,-0.3954,0.4308,0.2504,-0.1511,0.9263,-0.1419,0.176,-0.1865,-0.6926,-1.7923,0.0539,-0.3218,-2.0146,-1.2839
583392.84,2053.25,5,3.0,7831.8,1,28.73,5.6,0.529,6.89,6.21,5.51,47.11,71698.1,1.148,5.192,49.08,194.37,1811.95,10.0,8.9659,5.067,2.052,72.497,Riverside,Detached,Heat pump,0.9259,1.1392,-0.1007,0.5348,1.3001,2.9565,1.8295,0.4929,3.301,0.9517,-0.215,-0.062,-0.1879,0.067,-1.028,1.2877,-0.0201,-0.2577,-0.8286,0.7264,1.1332,-0.7422,-0.7689,-0.1779,-1.6884,0.9885,-0.0642,-0.0087,-0.4525,-0.6448,0.5728,-0.4679,1.4937,0.6462,0.1666,0.3025,0.6351,2.893,1.2653,-0.0465
278540.64,1354.98,4,2.5,4112.72,1,19.59,5.39,0.786,9.45,4.59,4.15,35.22,65838.35,0.898,5.462,41.79,122.17,1444.5,7.5,8.3218,5.883,0.269,65.619,Riverside,Detached,Heat pump,-2.0814,0.6366,0.0927,-2.2879,-1.9169,-0.6615,-0.6956,1.2234,1.4914,-0.1635,0.9266,-0.7618,-0.1092,-0.216,-1.3509,0.6912,-1.0959,-2.3578,0.6108,0.3433,1.4967,-0.1433,-1.3445,1.4136,-2.019,0.4754,1.3689,0.3459,0.6269,0.5438,-0.7817,0.8988,-1.2223,0.4914,-1.2215,0.4749,0.3609,-0.0699,1.1487,-0.2014
605616.94,1355.42,3,3.1,2127.95,2,45.17,4.51,0.424,8.05,8.68,2.55,53.99,72348.77,0.879,5.484,46.92,130.18,1148.81,8.1,7.6629,2.389,4.42,67.175,Central,Detached,Gas,2.295,0.1187,-0.1453,3.9389,2.5742,-2.4603,-1.6466,0.4524,0.6788,-0.5402,0.4719,-0.5802,0.0304,-0.6239,-0.1485,-0.0006,-0.7988,0.3677,1.2596,0.2909,1.3686,1.708,-0.7304,1.3809,-0.176,-0.6247,-0.8559,1.7736,-1.1941,1.0598,0.1614,0.2456,-1.8921,0.1626,0.8481,0.6003,1.8474,-0.0102,-0.267,-2.2523
205470.52,948.07,3,2.3,2878.48,0,47.07,4.2,0.25,10.2,4.37,5.37,25.86,52956.86,0.888,5.078,37.52,82.64,673.7,6.3,7.965,2.318,0.661,56.779,Industrial,Detached,Electric,-5.3288,-3.0872,-2.2779,-2.3088,-2.4615,-1.4422,-1.375,-3.221,-1.0838,-1.6067,0.2886,-0.6107,-0.0564,-0.0346,0.2323,-0.064,1.1482,-2.2793,-0.6433,1.3929,1.5629,-1.3982,0.2423,0.1881,-0.1075,0.1821,-0.9621,-1.128,1.7958,0.3264,-1.1482,-0.0398,0.5963,-0.7315,-0.229,-2.2406,-1.2242,-1.4584,-2.1892,-2.8355
609061.16,2311.39,4,2.4,6032.68,2,32.5,4.12,0.335,14.09,6.09,6.95,35.19,88526.41,1.254,5.077,32.29,211.3,2155.25,9.4,8.7049,1.284,-0.125,88.512,Central,Detached,Heat pump,-1.4901,1.0789,-2.5583,-0.1878,-1.9086,0.2942,1.0261,2.3156,1.608,2.991,-0.1388,-0.7259,-0.5588,-0.5819,-1.4493,-0.2441,1.2513,-1.9234,-0.7458,-1.5971,-1.1531,-0.2795,0.0844,0.0573,-1.0861,0.5723,0.2365,0.6446,1.14,-0.8725,0.9459,-1.0517,-0.7667,-0.5656,-1.1541,1.529,0.0482,0.6227,0.2679,-0.0328
427501.3,2174.38,4,3.1,7433.0,2,39.15,4.42,0.412,12.77,4.6,6.21,26.14,78091.23,1.216,6.056,43.94,198.83,1872.88,9.1,8.9137,2.457,-1.225,74.661,Hillside,Townhouse,Gas,-1.659,-1.8839,-1.9671,-2.3352,-0.3372,-0.3437,2.1214,3.2748,2.5679,0.6203,-0.3461,1.0439,0.7649,2.4345,0.0726,-2.1669,-0.2076,-0.1617,-0.2872,-0.7979,0.6474,-1.2746,1.8582,-1.433,-0.8711,0.0471,0.7175,-0.0729,-1.1989,-0.661,0.8975,0.5727,-0.2727,-0.4704,0.2039,-0.7609,-0.1919,1.2488,-0.5182,-0.84
238881.47,1370.81,4,2.7,3834.02,2,49.75,3.69,0.394,13.47,4.2,6.21,22.92,48224.18,1.087,5.269,26.33,120.92,1185.41,7.7,8.2517,1.616,-0.548,49.223,Central,Condo,Electric,-1.7739,-0.7901,-2.2027,-1.6094,-2.6804,-0.5929,0.3694,1.0433,-0.8725,-1.5432,0.9172,0.7701,0.8281,-0.24,-0.8752,0.7188,0.2611,0.2646,0.3247,0.0266,1.2183,0.1531,0.4831,1.7194,1.5235,0.4802,-0.7031,-0.499,-0.789,0.6206,-0.2134,-1.0597,-0.7134,0.7132,-1.7341,-0.3237,0.153,-0.5454,-0.2347,0.7248
507890.2,1507.77,3,2.8,2558.88,1,59.33,1.65,0.396,6.14,7.37,2.51,54.71,83591.34,1.414,4.898,53.51,146.17,1315.9,7.8,7.8473,0.759,3.888,75.177,Suburban,Townhouse,Electric,-0.2944,0.0375,0.1541,2.5429,-0.4186,1.3552,2.2241,-2.8988,-0.2271,-0.0176,-0.3365,-0.9324,1.7839,-0.3738,-1.0692,0.2445,1.1973,-0.4511,-1.4105,-0.7299,1.399,1.0482,1.9092,1.0363,0.8758,-0.863,0.6704,1.0722,0.4212,0.7201,1.6518,-0.682,-0.6687,-0.4705,1.2836,-0.6392,-2.2039,-2.2024,-0.3823,-0.1106
486529.8,2182.48,3,2.7,5339.65,3,44.0,3.22,0.35,7.33,5.33,4.94,44.4,65427.45,1.079,5.476,42.35,196.94,1877.26,9.7,8.5829,1.725,1.98,57.251,Central,Townhouse,Gas,2.028,1.1804,-0.7805,-2.4793,-0.8652,1.4151,1.7953,0.4371,1.2506,1.9466,1.2313,-1.1944,-0.6036,-0.5416,-0.6253,0.8255,-1.7043,1.5355,0.5514,-0.396,-0.7707,0.1697,0.7151,0.752,-1.2616,1.9928,1.3684,-1.4614,-0.3383,0.141,1.5906,-1.23,-1.2552,-1.0753,1.9526,0.8234,0.3388,1.0551,0.096,1.254
425251.05,1303.08,3,2.7,4131.2,0,20.5,6.1,0.407,6.95,6.24,5.05,52.76,69064.92,1.223,5.565,39.72,116.87,1238.43,7.7,8.3263,4.281,1.594,63.464,Hillside,Detached,Heat pump,1.0715,1.1528,-1.6818,0.081,2.3194,-0.8928,-3.4017,-2.6433,-2.8603,-2.145,-1.0471,-0.1573,0.6664,1.777,-1.1205,-0.117,-0.4464,0.4621,-1.4084,1.2877,0.6574,-0.1167,1.0857,-2.2747,-0.4423,-1.9293,1.2005,-2.3664,0.5446,0.1298,0.0867,-0.2824,-0.7584,0.9078,-0.3705,-0.2836,0.44,-1.582,-0.1004,-0.162
465591.09,1405.67,3,2.6,2685.85,0,21.72,5.56,0.579,9.87,6.11,4.49,36.93,67604.94,1.02,4.415,46.68,138.12,1361.33,6.6,7.8958,4.616,2.211,69.353,Central,Detached,Gas,-0.9822,1.1767,-0.9498,-1.613,-0.9812,-3.4509,0.5009,-0.2666,-0.7418,0.7176,1.4338,2.1553,-1.9091,-1.6391,0.6067,0.6648,2.0179,-0.2494,1.2933,-0.149,0.0752,1.3284,-0.3589,0.0409,0.406,0.5779,0.3533,0.2245,-0.3594,0.0501,0.516,0.9654,0.5008,-1.1404,-1.1002,0.3809,-0.8728,0.3458,1.1335,-0.7019
555472.32,2027.95,4,3.8,6969.38,1,44.84,2.96,0.393,8.74,6.71,5.6,34.93,77183.15,1.039,5.478,41.74,184.98,1783.09,10.8,8.8493,1.866,0.518,77.167,Hillside,Townhouse,Oil,-0.3601,0.2353,-0.9176,-0.2826,-2.3826,1.1691,0.3987,1.1393,0.1142,2.9533,0.472,-1.0277,0.829,0.3594,-0.168,-1.3775,0.2993,1.3863,0.5138,-1.8292,1.8471,0.3305,-1.0745,-0.1271,-0.6265,0.3668,-0.0906,-0.1382,1.5248,0.2691,-0.5502,0.3032,0.1109,0.1883,-0.4729,2.0734,0.4546,0.3048,0.6722,1.3708
360921.54,1577.21,3,2.1,3043.09,2,45.75,3.28,0.344,10.0,2.29,8.46,34.7,38693.91,0.918,5.977,10.99,145.4,1501.34,6.1,8.0206,2.133,-1.809,43.939,Central,Condo,Electric,-2.5409,-2.0555,-2.5852,-1.7742,-1.7067,-0.2826,2.0197,-3.6321,-0.6857,-1.148,-0.9685,-0.1612,-1.4566,-0.2393,0.8152,-1.1693,-1.1292,1.5651,1.9131,-0.4233,-1.3873,0.8196,-0.449,0.6828,-0.8087,0.6429,1.7356,-1.3528,0.0083,0.716,-0.3222,-0.5418,0.3545,0.2912,-0.7037,0.0979,1.7594,0.5432,0.8938,-0.0477
533461.08,1981.85,4,2.5,4512.64,2,36.68,4.22,0.501,5.36,5.68,3.0,63.3,61753.06,0.847,5.748,23.1,178.05,1893.97,9.5,8.4146,3.314,2.6,57.153,Hillside,Condo,Electric,1.5528,3.0171,2.0061,-0.4763,1.2535,-0.803,1.76,-0.3661,0.4314,1.7796,0.509,0.0887,-0.9843,-1.4234,-0.4435,-2.4762,0.1173,0.5126,0.6688,0.0581,-0.7693,0.7153,-0.0119,-0.451,-0.3382,-0.7084,0.0154,-1.7106,2.4206,0.6302,-1.0571,0.151,-0.4332,0.087,-0.0021,-0.451,0.4782,-0.7807,1.7674,-0.1089
309727.45,1439.19,5,2.2,6586.78,1,39.35,1.37,0.353,4.89,3.96,3.38,55.56,53135.98,1.346,6.726,62.18,138.7,1548.22,9.2,8.7928,0.814,2.152,56.009,Riverside,Townhouse,Electric,0.363,1.6902,0.2305,0.7052,1.6036,0.0526,-0.7698,0.7974,1.3636,-3.022,-0.6503,-0.1086,0.3322,-0.8191,-0.4057,-0.1343,1.0214,-0.7753,-0.3048,0.0397,-1.8106,-2.8762,-0.6282,-0.2317,1.0907,1.1692,0.9404,1.9306,0.6027,0.0236,-0.4666,0.127,0.938,-2.4313,1.429,0.5313,-2.1573,-0.4416,-0.4813,-1.5668
540508.63,1831.89,4,2.4,3543.24,2,31.88,5.31,0.589,8.12,8.01,3.05,46.93,75627.76,1.035,6.188,57.27,175.27,1668.29,8.4,8.1728,4.561,3.741,75.058,Suburban,Condo,Gas,-1.9747,-0.163,-2.2576,-2.6966,3.1169,0.5417,1.2039,0.5151,-0.6809,1.6289,0.0334,-0.4582,-0.6215,0.317,1.8734,-0.7725,-2.5465,-0.5503,-0.7987,0.556,0.1446,-0.0767,-1.0011,0.6194,1.1814,-0.108,1.9583,0.463,-1.3494,-0.049,-0.076,0.1229,-0.4231,0.5042,1.0978,2.1157,-1.2109,-0.1126,0.5307,0.805
636477.3,2495.03,5,2.8,4223.63,2,39.02,3.87,0.472,6.86,7.98,5.19,45.12,76781.9,1.024,6.297,65.39,236.23,2474.11,10.8,8.3484,3.344,2.871,72.067,Central,Condo,Heat pump,0.6775,2.2651,-0.1914,0.1779,2.2448,0.1361,0.6947,1.583,1.0036,0.3782,-0.4866,1.1551,-0.7584,-0.8644,-1.6231,-0.9034,0.1763,-1.4467,0.2389,0.4744,2.2638,-1.0781,0.4168,-0.7736,-0.7354,-1.1862,0.8353,0.0196,2.0865,-0.0873,-1.5733,0.3515,-1.8473,1.6747,1.4064,1.1788,0.3585,-0.7857,0.3587,-0.3906
326710.31,1965.66,3,1.6,5751.13,2,46.38,3.57,0.477,6.9,6.3,5.59,61.4,62122.83,0.947,7.04,46.4,185.84,1921.6,6.6,8.6572,2.145,1.462,64.049,Suburban,Condo,Electric,0.8232,-0.3463,1.3941,0.1881,0.5219,0.4888,0.0938,-0.3474,-0.8275,1.2619,-0.1329,0.4545,-0.4848,0.2596,1.2845,0.3347,-0.3724,-0.0424,-0.0303,-0.1388,-0.0443,-0.8293,-1.0054,-0.574,0.4606,-1.0948,-0.9971,2.1952,1.0987,-0.7803,0.5902,-1.0132,0.3569,0.8402,0.2377,1.0262,-0.7099,1.2188,-1.3614,0.5145
